Código Município Completo;Nome_UF;Nome_Mesorregião;Nome_Microrregião;Nome_Município;Area_Municipio;;;;;
5002902;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Cassilândia;Cassilândia;Centro Urbano;;;;;
5002951;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Cassilândia;Chapadão do Sul;Área Rural;;;;;
5003108;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Campo Grande;Corguinho;Área Rural;;;;;
5003157;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Coronel Sapucaia;Área Rural;;;;;
5003207;Mato Grosso do Sul;Pantanais Sul Mato-grossense;Baixo Pantanal;Corumbá;Área Rural;;;;;
5003256;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Cassilândia;Costa Rica;Área Rural;;;;;
5003306;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Alto Taquari;Coxim;Área Rural;;;;;
5003454;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Deodápolis;Área Rural;;;;;
5003488;Mato Grosso do Sul;Pantanais Sul Mato-grossense;Aquidauana;Dois Irmãos do Buriti;Área Rural;;;;;
5003504;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Douradina;Área Rural;;;;;
5003702;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Dourados;Centro Urbano;;;;;
5003751;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Eldorado;Área Rural;;;;;
5003801;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Fátima do Sul;Área Rural;;;;;
5003900;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Alto Taquari;Figueirão;Área Rural;;;;;
5004007;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Glória de Dourados;Área Rural;;;;;
5004106;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Bodoquena;Guia Lopes da Laguna;Área Rural;;;;;
5004304;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Iguatemi;Centro Urbano;;;;;
5004403;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Paranaíba;Inocência;Área Rural;;;;;
5004502;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Itaporã;Área Rural;;;;;
5004601;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Itaquiraí;Área Rural;;;;;
5004700;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Ivinhema;Área Rural;;;;;
5004809;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Japorã;Área Rural;;;;;
5004908;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Campo Grande;Jaraguari;Área Rural;;;;;
5005004;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Bodoquena;Jardim;Área Rural;;;;;
5005103;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Jateí;Área Rural;;;;;
5005152;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Juti;Área Rural;;;;;
5005202;Mato Grosso do Sul;Pantanais Sul Mato-grossense;Baixo Pantanal;Ladário;Área Rural;;;;;
5005251;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Laguna Carapã;Área Rural;;;;;
5005400;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Maracaju;Área Rural;;;;;
5005608;Mato Grosso do Sul;Pantanais Sul Mato-grossense;Aquidauana;Miranda;Área Rural;;;;;
5005681;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Mundo Novo;Área Rural;;;;;
5005707;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Naviraí;Área Rural;;;;;
5005806;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Bodoquena;Nioaque;Área Rural;;;;;
5006002;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Nova Alvorada do Sul;Área Rural;;;;;
5006200;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Nova Andradina;Nova Andradina;Centro Urbano;;;;;
5006259;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Novo Horizonte do Sul;Área Rural;;;;;
5006275;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Cassilândia;Paraíso das Águas;Área Rural;;;;;
5006309;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Paranaíba;Paranaíba;Centro Urbano;;;;;
5006358;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Paranhos;Área Rural;;;;;
5006408;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Alto Taquari;Pedro Gomes;Área Rural;;;;;
5006606;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Ponta Porã;Área Rural;;;;;
5006903;Mato Grosso do Sul;Pantanais Sul Mato-grossense;Baixo Pantanal;Porto Murtinho;Área Rural;;;;;
5007109;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Três Lagoas;Ribas do Rio Pardo;Área Rural;;;;;
5007208;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Rio Brilhante;Área Rural;;;;;
5007307;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Campo Grande;Rio Negro;Área Rural;;;;;
5007406;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Alto Taquari;Rio Verde de Mato Grosso;Área Rural;;;;;
5007505;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Campo Grande;Rochedo;Área Rural;;;;;
5007554;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Três Lagoas;Santa Rita do Pardo;Área Rural;;;;;
5007695;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Alto Taquari;São Gabriel do Oeste;Área Rural;;;;;
5007802;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Paranaíba;Selvíria;Área Rural;;;;;
5007703;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Sete Quedas;Área Rural;;;;;
5007901;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Campo Grande;Sidrolândia;Área Rural;;;;;
5007935;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Alto Taquari;Sonora;Área Rural;;;;;
5007950;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Iguatemi;Tacuru;Área Rural;;;;;
5007976;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Nova Andradina;Taquarussu;Área Rural;;;;;
5008008;Mato Grosso do Sul;Centro Norte de Mato Grosso do Sul;Campo Grande;Terenos;Área Rural;;;;;
5008305;Mato Grosso do Sul;Leste de Mato Grosso do Sul;Três Lagoas;Três Lagoas;Centro Urbano;;;;;
5008404;Mato Grosso do Sul;Sudoeste de Mato Grosso do Sul;Dourados;Vicentina;Área Rural;;;;;
5100102;Mato Grosso;Centro-Sul Mato-grossense;Rosário Oeste;Acorizal;Área Rural;;;;;
5100201;Mato Grosso;Nordeste Mato-grossense;Canarana;Água Boa;Área Rural;;;;;
5100250;Mato Grosso;Norte Mato-grossense;Alta Floresta;Alta Floresta;Centro Urbano;;;;;
5100300;Mato Grosso;Sudeste Mato-grossense;Alto Araguaia;Alto Araguaia;Centro Urbano;;;;;
5100359;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Alto Boa Vista;Área Rural;;;;;
5100409;Mato Grosso;Sudeste Mato-grossense;Alto Araguaia;Alto Garças;Área Rural;;;;;
5100508;Mato Grosso;Centro-Sul Mato-grossense;Alto Paraguai;Alto Paraguai;Centro Urbano;;;;;
5100607;Mato Grosso;Sudeste Mato-grossense;Alto Araguaia;Alto Taquari;Área Rural;;;;;
5100805;Mato Grosso;Norte Mato-grossense;Alta Floresta;Apiacás;Área Rural;;;;;
5101001;Mato Grosso;Nordeste Mato-grossense;Médio Araguaia;Araguaiana;Área Rural;;;;;
5101209;Mato Grosso;Sudeste Mato-grossense;Tesouro;Araguainha;Área Rural;;;;;
5101258;Mato Grosso;Sudoeste Mato-grossense;Jauru;Araputanga;Área Rural;;;;;
5101308;Mato Grosso;Centro-Sul Mato-grossense;Alto Paraguai;Arenápolis;Área Rural;;;;;
5101407;Mato Grosso;Norte Mato-grossense;Aripuanã;Aripuanã;Centro Urbano;;;;;
5101605;Mato Grosso;Centro-Sul Mato-grossense;Alto Pantanal;Barão de Melgaço;Área Rural;;;;;
5101704;Mato Grosso;Sudoeste Mato-grossense;Tangará da Serra;Barra do Bugres;Área Rural;;;;;
5101803;Mato Grosso;Nordeste Mato-grossense;Médio Araguaia;Barra do Garças;Área Rural;;;;;
5101852;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Bom Jesus do Araguaia;Área Rural;;;;;
5101902;Mato Grosso;Norte Mato-grossense;Aripuanã;Brasnorte;Área Rural;;;;;
5102504;Mato Grosso;Centro-Sul Mato-grossense;Alto Pantanal;Cáceres;Área Rural;;;;;
5102603;Mato Grosso;Nordeste Mato-grossense;Canarana;Campinápolis;Área Rural;;;;;
5102637;Mato Grosso;Norte Mato-grossense;Parecis;Campo Novo do Parecis;Área Rural;;;;;
5102678;Mato Grosso;Sudeste Mato-grossense;Primavera do Leste;Campo Verde;Área Rural;;;;;
5102686;Mato Grosso;Norte Mato-grossense;Parecis;Campos de Júlio;Área Rural;;;;;
5102694;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Canabrava do Norte;Área Rural;;;;;
5102702;Mato Grosso;Nordeste Mato-grossense;Canarana;Canarana;Centro Urbano;;;;;
5102793;Mato Grosso;Norte Mato-grossense;Alta Floresta;Carlinda;Área Rural;;;;;
5102850;Mato Grosso;Norte Mato-grossense;Aripuanã;Castanheira;Área Rural;;;;;
5103007;Mato Grosso;Centro-Sul Mato-grossense;Cuiabá;Chapada dos Guimarães;Área Rural;;;;;
5103056;Mato Grosso;Norte Mato-grossense;Sinop;Cláudia;Área Rural;;;;;
5103106;Mato Grosso;Nordeste Mato-grossense;Médio Araguaia;Cocalinho;Área Rural;;;;;
5103205;Mato Grosso;Norte Mato-grossense;Colíder;Colíder;Centro Urbano;;;;;
5103254;Mato Grosso;Norte Mato-grossense;Aripuanã;Colniza;Área Rural;;;;;
5103304;Mato Grosso;Norte Mato-grossense;Parecis;Comodoro;Área Rural;;;;;
5103353;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Confresa;Área Rural;;;;;
5103361;Mato Grosso;Sudoeste Mato-grossense;Alto Guaporé;Conquista D'Oeste;Área Rural;;;;;
5103379;Mato Grosso;Norte Mato-grossense;Aripuanã;Cotriguaçu;Área Rural;;;;;
5103403;Mato Grosso;Centro-Sul Mato-grossense;Cuiabá;Cuiabá;Centro Urbano;;;;;
5103437;Mato Grosso;Centro-Sul Mato-grossense;Alto Pantanal;Curvelândia;Área Rural;;;;;
5103452;Mato Grosso;Sudoeste Mato-grossense;Tangará da Serra;Denise;Área Rural;;;;;
5103502;Mato Grosso;Norte Mato-grossense;Parecis;Diamantino;Área Rural;;;;;
5103601;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;Dom Aquino;Área Rural;;;;;
5103700;Mato Grosso;Norte Mato-grossense;Sinop;Feliz Natal;Área Rural;;;;;
5103809;Mato Grosso;Sudoeste Mato-grossense;Jauru;Figueirópolis D'Oeste;Área Rural;;;;;
5103858;Mato Grosso;Norte Mato-grossense;Paranatinga;Gaúcha do Norte;Área Rural;;;;;
5103908;Mato Grosso;Sudeste Mato-grossense;Tesouro;General Carneiro;Área Rural;;;;;
5103957;Mato Grosso;Sudoeste Mato-grossense;Jauru;Glória D'Oeste;Área Rural;;;;;
5104104;Mato Grosso;Norte Mato-grossense;Colíder;Guarantã do Norte;Área Rural;;;;;
5104203;Mato Grosso;Sudeste Mato-grossense;Tesouro;Guiratinga;Área Rural;;;;;
5104500;Mato Grosso;Sudoeste Mato-grossense;Jauru;Indiavaí;Área Rural;;;;;
5104526;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Ipiranga do Norte;Área Rural;;;;;
5104542;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Itanhangá;Área Rural;;;;;
5104559;Mato Grosso;Norte Mato-grossense;Sinop;Itaúba;Área Rural;;;;;
5104609;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;Itiquira;Área Rural;;;;;
5104807;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;Jaciara;Área Rural;;;;;
5104906;Mato Grosso;Centro-Sul Mato-grossense;Rosário Oeste;Jangada;Área Rural;;;;;
5105002;Mato Grosso;Sudoeste Mato-grossense;Jauru;Jauru;Centro Urbano;;;;;
5105101;Mato Grosso;Norte Mato-grossense;Arinos;Juara;Área Rural;;;;;
5105150;Mato Grosso;Norte Mato-grossense;Aripuanã;Juína;Área Rural;;;;;
5105176;Mato Grosso;Norte Mato-grossense;Aripuanã;Juruena;Área Rural;;;;;
5105200;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;Juscimeira;Área Rural;;;;;
5105234;Mato Grosso;Sudoeste Mato-grossense;Jauru;Lambari D'Oeste;Área Rural;;;;;
5105259;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Lucas do Rio Verde;Área Rural;;;;;
5105309;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Luciara;Área Rural;;;;;
5105580;Mato Grosso;Norte Mato-grossense;Sinop;Marcelândia;Área Rural;;;;;
5105606;Mato Grosso;Norte Mato-grossense;Colíder;Matupá;Área Rural;;;;;
5105622;Mato Grosso;Sudoeste Mato-grossense;Jauru;Mirassol d'Oeste;Área Rural;;;;;
5105903;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Nobres;Área Rural;;;;;
5106000;Mato Grosso;Centro-Sul Mato-grossense;Alto Paraguai;Nortelândia;Área Rural;;;;;
5106109;Mato Grosso;Centro-Sul Mato-grossense;Cuiabá;Nossa Senhora do Livramento;Área Rural;;;;;
5106158;Mato Grosso;Norte Mato-grossense;Alta Floresta;Nova Bandeirantes;Área Rural;;;;;
5106208;Mato Grosso;Norte Mato-grossense;Paranatinga;Nova Brasilândia;Área Rural;;;;;
5106216;Mato Grosso;Norte Mato-grossense;Colíder;Nova Canaã do Norte;Área Rural;;;;;
5108808;Mato Grosso;Norte Mato-grossense;Colíder;Nova Guarita;Área Rural;;;;;
5106182;Mato Grosso;Sudoeste Mato-grossense;Alto Guaporé;Nova Lacerda;Área Rural;;;;;
5108857;Mato Grosso;Centro-Sul Mato-grossense;Alto Paraguai;Nova Marilândia;Área Rural;;;;;
5108907;Mato Grosso;Norte Mato-grossense;Arinos;Nova Maringá;Área Rural;;;;;
5108956;Mato Grosso;Norte Mato-grossense;Alta Floresta;Nova Monte Verde;Área Rural;;;;;
5106224;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Nova Mutum;Área Rural;;;;;
5106174;Mato Grosso;Nordeste Mato-grossense;Canarana;Nova Nazaré;Área Rural;;;;;
5106232;Mato Grosso;Sudoeste Mato-grossense;Tangará da Serra;Nova Olímpia;Área Rural;;;;;
5106190;Mato Grosso;Norte Mato-grossense;Sinop;Nova Santa Helena;Área Rural;;;;;
5106240;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Nova Ubiratã;Área Rural;;;;;
5106257;Mato Grosso;Nordeste Mato-grossense;Canarana;Nova Xavantina;Área Rural;;;;;
5106273;Mato Grosso;Norte Mato-grossense;Arinos;Novo Horizonte do Norte;Área Rural;;;;;
5106265;Mato Grosso;Norte Mato-grossense;Colíder;Novo Mundo;Área Rural;;;;;
5106315;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Novo Santo Antônio;Área Rural;;;;;
5106281;Mato Grosso;Nordeste Mato-grossense;Canarana;Novo São Joaquim;Área Rural;;;;;
5106299;Mato Grosso;Norte Mato-grossense;Alta Floresta;Paranaíta;Área Rural;;;;;
5106307;Mato Grosso;Norte Mato-grossense;Paranatinga;Paranatinga;Centro Urbano;;;;;
5106372;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;Pedra Preta;Área Rural;;;;;
5106422;Mato Grosso;Norte Mato-grossense;Colíder;Peixoto de Azevedo;Área Rural;;;;;
5106455;Mato Grosso;Norte Mato-grossense;Paranatinga;Planalto da Serra;Área Rural;;;;;
5106505;Mato Grosso;Centro-Sul Mato-grossense;Alto Pantanal;Poconé;Área Rural;;;;;
5106653;Mato Grosso;Sudeste Mato-grossense;Tesouro;Pontal do Araguaia;Área Rural;;;;;
5106703;Mato Grosso;Sudeste Mato-grossense;Tesouro;Ponte Branca;Área Rural;;;;;
5106752;Mato Grosso;Sudoeste Mato-grossense;Alto Guaporé;Pontes e Lacerda;Área Rural;;;;;
5106778;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Porto Alegre do Norte;Área Rural;;;;;
5106802;Mato Grosso;Norte Mato-grossense;Arinos;Porto dos Gaúchos;Área Rural;;;;;
5106828;Mato Grosso;Sudoeste Mato-grossense;Jauru;Porto Esperidião;Área Rural;;;;;
5106851;Mato Grosso;Sudoeste Mato-grossense;Tangará da Serra;Porto Estrela;Área Rural;;;;;
5107008;Mato Grosso;Sudeste Mato-grossense;Tesouro;Poxoréu;Área Rural;;;;;
5107040;Mato Grosso;Sudeste Mato-grossense;Primavera do Leste;Primavera do Leste;Centro Urbano;;;;;
5107065;Mato Grosso;Nordeste Mato-grossense;Canarana;Querência;Área Rural;;;;;
5107156;Mato Grosso;Sudoeste Mato-grossense;Jauru;Reserva do Cabaçal;Área Rural;;;;;
5107180;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Ribeirão Cascalheira;Área Rural;;;;;
5107198;Mato Grosso;Sudeste Mato-grossense;Tesouro;Ribeirãozinho;Área Rural;;;;;
5107206;Mato Grosso;Sudoeste Mato-grossense;Jauru;Rio Branco;Área Rural;;;;;
5107578;Mato Grosso;Norte Mato-grossense;Aripuanã;Rondolândia;Área Rural;;;;;
5107602;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;Rondonópolis;Centro Urbano;;;;;
5107701;Mato Grosso;Centro-Sul Mato-grossense;Rosário Oeste;Rosário Oeste;Centro Urbano;;;;;
5107750;Mato Grosso;Sudoeste Mato-grossense;Jauru;Salto do Céu;Área Rural;;;;;
5107248;Mato Grosso;Norte Mato-grossense;Sinop;Santa Carmem;Área Rural;;;;;
5107743;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Santa Cruz do Xingu;Área Rural;;;;;
5107768;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Santa Rita do Trivelato;Área Rural;;;;;
5107776;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Santa Terezinha;Área Rural;;;;;
5107263;Mato Grosso;Centro-Sul Mato-grossense;Alto Paraguai;Santo Afonso;Área Rural;;;;;
5107792;Mato Grosso;Nordeste Mato-grossense;Canarana;Santo Antônio do Leste;Área Rural;;;;;
5107800;Mato Grosso;Centro-Sul Mato-grossense;Cuiabá;Santo Antônio do Leverger;Área Rural;;;;;
5107859;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;São Félix do Araguaia;Área Rural;;;;;
5107297;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;São José do Povo;Área Rural;;;;;
5107305;Mato Grosso;Norte Mato-grossense;Arinos;São José do Rio Claro;Área Rural;;;;;
5107354;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;São José do Xingu;Área Rural;;;;;
5107107;Mato Grosso;Sudoeste Mato-grossense;Jauru;São José dos Quatro Marcos;Área Rural;;;;;
5107404;Mato Grosso;Sudeste Mato-grossense;Rondonópolis;São Pedro da Cipa;Área Rural;;;;;
5107875;Mato Grosso;Norte Mato-grossense;Parecis;Sapezal;Área Rural;;;;;
5107883;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Serra Nova Dourada;Área Rural;;;;;
5107909;Mato Grosso;Norte Mato-grossense;Sinop;Sinop;Centro Urbano;;;;;
5107925;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Sorriso;Área Rural;;;;;
5107941;Mato Grosso;Norte Mato-grossense;Arinos;Tabaporã;Área Rural;;;;;
5107958;Mato Grosso;Sudoeste Mato-grossense;Tangará da Serra;Tangará da Serra;Centro Urbano;;;;;
5108006;Mato Grosso;Norte Mato-grossense;Alto Teles Pires;Tapurah;Área Rural;;;;;
5108055;Mato Grosso;Norte Mato-grossense;Colíder;Terra Nova do Norte;Área Rural;;;;;
5108105;Mato Grosso;Sudeste Mato-grossense;Tesouro;Tesouro;Centro Urbano;;;;;
5108204;Mato Grosso;Sudeste Mato-grossense;Tesouro;Torixoréu;Área Rural;;;;;
5108303;Mato Grosso;Norte Mato-grossense;Sinop;União do Sul;Área Rural;;;;;
5108352;Mato Grosso;Sudoeste Mato-grossense;Alto Guaporé;Vale de São Domingos;Área Rural;;;;;
5108402;Mato Grosso;Centro-Sul Mato-grossense;Cuiabá;Várzea Grande;Área Rural;;;;;
5108501;Mato Grosso;Norte Mato-grossense;Sinop;Vera;Área Rural;;;;;
5105507;Mato Grosso;Sudoeste Mato-grossense;Alto Guaporé;Vila Bela da Santíssima Trindade;Área Rural;;;;;
5108600;Mato Grosso;Nordeste Mato-grossense;Norte Araguaia;Vila Rica;Área Rural;;;;;
5200050;Goiás;Centro Goiano;Goiânia;Abadia de Goiás;Área Rural;;;;;
5200100;Goiás;Leste Goiano;Entorno de Brasília;Abadiânia;Área Rural;;;;;
5200134;Goiás;Sul Goiano;Vale do Rio dos Bois;Acreúna;Área Rural;;;;;
5200159;Goiás;Centro Goiano;Anicuns;Adelândia;Área Rural;;;;;
5200175;Goiás;Leste Goiano;Entorno de Brasília;Água Fria de Goiás;Área Rural;;;;;
5200209;Goiás;Sul Goiano;Meia Ponte;Água Limpa;Área Rural;;;;;
5200258;Goiás;Leste Goiano;Entorno de Brasília;Águas Lindas de Goiás;Área Rural;;;;;
5200308;Goiás;Leste Goiano;Entorno de Brasília;Alexânia;Área Rural;;;;;
5200506;Goiás;Sul Goiano;Meia Ponte;Aloândia;Área Rural;;;;;
5200555;Goiás;Norte Goiano;Porangatu;Alto Horizonte;Área Rural;;;;;
5200605;Goiás;Norte Goiano;Chapada dos Veadeiros;Alto Paraíso de Goiás;Área Rural;;;;;
5200803;Goiás;Leste Goiano;Vão do Paranã;Alvorada do Norte;Área Rural;;;;;
5200829;Goiás;Norte Goiano;Porangatu;Amaralina;Área Rural;;;;;
5200852;Goiás;Centro Goiano;Anicuns;Americano do Brasil;Área Rural;;;;;
5200902;Goiás;Centro Goiano;Iporá;Amorinópolis;Área Rural;;;;;
5201108;Goiás;Centro Goiano;Anápolis;Anápolis;Centro Urbano;;;;;
5201207;Goiás;Sul Goiano;Catalão;Anhanguera;Área Rural;;;;;
5201306;Goiás;Centro Goiano;Anicuns;Anicuns;Centro Urbano;;;;;
5201405;Goiás;Centro Goiano;Goiânia;Aparecida de Goiânia;Área Rural;;;;;
5201454;Goiás;Sul Goiano;Sudoeste de Goiás;Aparecida do Rio Doce;Área Rural;;;;;
5201504;Goiás;Sul Goiano;Sudoeste de Goiás;Aporé;Área Rural;;;;;
5201603;Goiás;Centro Goiano;Anápolis;Araçu;Área Rural;;;;;
5201702;Goiás;Noroeste Goiano;Aragarças;Aragarças;Centro Urbano;;;;;
5201801;Goiás;Centro Goiano;Goiânia;Aragoiânia;Área Rural;;;;;
5202155;Goiás;Noroeste Goiano;Rio Vermelho;Araguapaz;Área Rural;;;;;
5202353;Goiás;Noroeste Goiano;Aragarças;Arenópolis;Área Rural;;;;;
5202502;Goiás;Noroeste Goiano;Rio Vermelho;Aruanã;Área Rural;;;;;
5202601;Goiás;Centro Goiano;Anicuns;Aurilândia;Área Rural;;;;;
5202809;Goiás;Centro Goiano;Anicuns;Avelinópolis;Área Rural;;;;;
5203104;Goiás;Noroeste Goiano;Aragarças;Baliza;Área Rural;;;;;
5203203;Goiás;Centro Goiano;Ceres;Barro Alto;Área Rural;;;;;
5203302;Goiás;Centro Goiano;Goiânia;Bela Vista de Goiás;Área Rural;;;;;
5203401;Goiás;Noroeste Goiano;Aragarças;Bom Jardim de Goiás;Área Rural;;;;;
5203500;Goiás;Sul Goiano;Meia Ponte;Bom Jesus de Goiás;Área Rural;;;;;
5203559;Goiás;Centro Goiano;Goiânia;Bonfinópolis;Área Rural;;;;;
5203575;Goiás;Norte Goiano;Porangatu;Bonópolis;Área Rural;;;;;
5203609;Goiás;Centro Goiano;Anápolis;Brazabrantes;Área Rural;;;;;
5203807;Goiás;Noroeste Goiano;Rio Vermelho;Britânia;Área Rural;;;;;
5203906;Goiás;Sul Goiano;Meia Ponte;Buriti Alegre;Área Rural;;;;;
5203939;Goiás;Centro Goiano;Anicuns;Buriti de Goiás;Área Rural;;;;;
5203962;Goiás;Leste Goiano;Vão do Paranã;Buritinópolis;Área Rural;;;;;
5204003;Goiás;Leste Goiano;Entorno de Brasília;Cabeceiras;Área Rural;;;;;
5204102;Goiás;Sul Goiano;Quirinópolis;Cachoeira Alta;Área Rural;;;;;
5204201;Goiás;Centro Goiano;Iporá;Cachoeira de Goiás;Área Rural;;;;;
5204250;Goiás;Sul Goiano;Meia Ponte;Cachoeira Dourada;Área Rural;;;;;
5204300;Goiás;Sul Goiano;Quirinópolis;Caçu;Área Rural;;;;;
5204409;Goiás;Sul Goiano;Sudoeste de Goiás;Caiapônia;Área Rural;;;;;
